annealing_time,query_graph,num_relations,sample_index,valid_ratio,opt_ratio,first_opt_index
200,CYCLE,5,17,0.0000,0.0000,None
200,CYCLE,5,18,0.0000,0.0000,None
200,CYCLE,5,19,0.0011,0.0000,None
250,CYCLE,3,0,0.3267,0.1311,7
250,CYCLE,3,1,0.3000,0.1344,1
250,CYCLE,3,2,0.2800,0.1011,6
250,CYCLE,3,3,0.2944,0.1322,1
250,CYCLE,3,4,0.2956,0.0922,12
250,CYCLE,3,5,0.3189,0.1411,25
250,CYCLE,3,6,0.3133,0.1289,1
250,CYCLE,3,7,0.3089,0.1078,17
250,CYCLE,3,8,0.2744,0.0811,2
250,CYCLE,3,9,0.2678,0.0678,3
250,CYCLE,3,10,0.2567,0.0700,5
250,CYCLE,3,11,0.3033,0.1122,20
250,CYCLE,3,12,0.2556,0.0678,25
250,CYCLE,3,13,0.2900,0.1044,35
250,CYCLE,3,14,0.2844,0.1089,11
250,CYCLE,3,15,0.2867,0.0844,2
250,CYCLE,3,16,0.2744,0.1122,20
250,CYCLE,3,17,0.3044,0.0978,29
250,CYCLE,3,18,0.3056,0.0722,12
250,CYCLE,3,19,0.2922,0.0889,1
250,CYCLE,4,0,0.0344,0.0000,None
250,CYCLE,4,1,0.0367,0.0033,150
250,CYCLE,4,2,0.0300,0.0022,17
250,CYCLE,4,3,0.0256,0.0011,240
250,CYCLE,4,4,0.0311,0.0022,392
250,CYCLE,4,5,0.0289,0.0011,8
250,CYCLE,4,6,0.0311,0.0011,638
250,CYCLE,4,7,0.0389,0.0033,499
250,CYCLE,4,8,0.0378,0.0022,4
250,CYCLE,4,9,0.0289,0.0044,175
250,CYCLE,4,10,0.0400,0.0011,681
250,CYCLE,4,11,0.0278,0.0022,335
250,CYCLE,4,12,0.0289,0.0000,None
250,CYCLE,4,13,0.0467,0.0056,177
250,CYCLE,4,14,0.0378,0.0044,291
250,CYCLE,4,15,0.0389,0.0044,287
250,CYCLE,4,16,0.0600,0.0056,493
250,CYCLE,4,17,0.0478,0.0033,494
250,CYCLE,4,18,0.0300,0.0000,None
250,CYCLE,4,19,0.0500,0.0067,317
250,CYCLE,5,0,0.0011,0.0000,None
250,CYCLE,5,1,0.0000,0.0000,None
250,CYCLE,5,2,0.0000,0.0000,None
250,CYCLE,5,3,0.0011,0.0000,None
250,CYCLE,5,4,0.0000,0.0000,None
250,CYCLE,5,5,0.0011,0.0000,None
250,CYCLE,5,6,0.0000,0.0000,None
250,CYCLE,5,7,0.0000,0.0000,None
250,CYCLE,5,8,0.0011,0.0000,None
250,CYCLE,5,9,0.0000,0.0000,None
250,CYCLE,5,10,0.0000,0.0000,None
250,CYCLE,5,11,0.0000,0.0000,None
250,CYCLE,5,12,0.0011,0.0000,None
250,CYCLE,5,13,0.0000,0.0000,None
250,CYCLE,5,14,0.0011,0.0000,None
250,CYCLE,5,15,0.0011,0.0000,None
250,CYCLE,5,16,0.0000,0.0000,None
250,CYCLE,5,17,0.0011,0.0000,None
250,CYCLE,5,18,0.0011,0.0000,None
250,CYCLE,5,19,0.0000,0.0000,None
500,CYCLE,3,0,0.3222,0.1011,3
500,CYCLE,3,1,0.2956,0.0933,14
500,CYCLE,3,2,0.3022,0.1067,2
500,CYCLE,3,3,0.2689,0.0878,0
500,CYCLE,3,4,0.2978,0.1133,26
500,CYCLE,3,5,0.3367,0.0989,2
500,CYCLE,3,6,0.3144,0.0967,3
500,CYCLE,3,7,0.3311,0.1067,21
500,CYCLE,3,8,0.2811,0.1111,7
500,CYCLE,3,9,0.3544,0.1467,0
500,CYCLE,3,10,0.3256,0.1478,2
500,CYCLE,3,11,0.2989,0.1044,0
500,CYCLE,3,12,0.3044,0.1022,0
500,CYCLE,3,13,0.3011,0.1056,5
500,CYCLE,3,14,0.3300,0.0944,4
500,CYCLE,3,15,0.3078,0.1067,7
500,CYCLE,3,16,0.3267,0.1478,4
500,CYCLE,3,17,0.3344,0.0889,16
500,CYCLE,3,18,0.3222,0.1167,8
500,CYCLE,3,19,0.3000,0.1167,1
500,CYCLE,4,0,0.0267,0.0011,620
500,CYCLE,4,1,0.0356,0.0000,None
500,CYCLE,4,2,0.0422,0.0022,406
500,CYCLE,4,3,0.0267,0.0022,199
500,CYCLE,4,4,0.0344,0.0067,24
500,CYCLE,4,5,0.0344,0.0056,341
500,CYCLE,4,6,0.0422,0.0100,279
500,CYCLE,4,7,0.0344,0.0044,40
500,CYCLE,4,8,0.0311,0.0056,162
500,CYCLE,4,9,0.0322,0.0022,223
500,CYCLE,4,10,0.0389,0.0044,126
500,CYCLE,4,11,0.0322,0.0000,None
500,CYCLE,4,12,0.0444,0.0078,165
500,CYCLE,4,13,0.0389,0.0044,192
500,CYCLE,4,14,0.0367,0.0011,794
500,CYCLE,4,15,0.0367,0.0000,None
500,CYCLE,4,16,0.0278,0.0022,595
500,CYCLE,4,17,0.0322,0.0011,696
500,CYCLE,4,18,0.0500,0.0044,74
500,CYCLE,4,19,0.0400,0.0022,114
500,CYCLE,5,0,0.0000,0.0000,None
500,CYCLE,5,1,0.0011,0.0000,None
500,CYCLE,5,2,0.0011,0.0000,None
500,CYCLE,5,3,0.0011,0.0000,None
500,CYCLE,5,4,0.0000,0.0000,None
500,CYCLE,5,5,0.0000,0.0000,None
500,CYCLE,5,6,0.0000,0.0000,None
500,CYCLE,5,7,0.0011,0.0000,None
500,CYCLE,5,8,0.0011,0.0000,None
500,CYCLE,5,9,0.0000,0.0000,None
500,CYCLE,5,10,0.0011,0.0000,None
500,CYCLE,5,11,0.0000,0.0000,None
500,CYCLE,5,12,0.0000,0.0000,None
500,CYCLE,5,13,0.0000,0.0000,None
500,CYCLE,5,14,0.0000,0.0000,None
500,CYCLE,5,15,0.0011,0.0000,None
500,CYCLE,5,16,0.0000,0.0000,None
500,CYCLE,5,17,0.0000,0.0000,None
500,CYCLE,5,18,0.0000,0.0000,None
500,CYCLE,5,19,0.0000,0.0000,None
1000,CYCLE,3,0,0.3300,0.1389,1
1000,CYCLE,3,1,0.3489,0.1344,8
1000,CYCLE,3,2,0.3478,0.1911,0
1000,CYCLE,3,3,0.3500,0.1389,0
1000,CYCLE,3,4,0.3467,0.1533,1
1000,CYCLE,3,5,0.3122,0.1722,1
1000,CYCLE,3,6,0.3411,0.1833,4
1000,CYCLE,3,7,0.3456,0.1756,1
1000,CYCLE,3,8,0.3411,0.1689,1
1000,CYCLE,3,9,0.3700,0.2156,1
1000,CYCLE,3,10,0.3722,0.2022,0
1000,CYCLE,3,11,0.3833,0.2244,0
1000,CYCLE,3,12,0.3433,0.1678,5
1000,CYCLE,3,13,0.3489,0.1367,6
1000,CYCLE,3,14,0.3589,0.1556,4
1000,CYCLE,3,15,0.3422,0.1667,0
1000,CYCLE,3,16,0.3222,0.1344,15
1000,CYCLE,3,17,0.3367,0.1578,10
1000,CYCLE,3,18,0.3522,0.1867,6
1000,CYCLE,3,19,0.3222,0.1744,8
1000,CYCLE,4,0,0.0478,0.0056,449
1000,CYCLE,4,1,0.0433,0.0044,41
1000,CYCLE,4,2,0.0456,0.0011,517
1000,CYCLE,4,3,0.0500,0.0044,11
1000,CYCLE,4,4,0.0456,0.0033,29
1000,CYCLE,4,5,0.0689,0.0067,328
1000,CYCLE,4,6,0.0456,0.0033,196
1000,CYCLE,4,7,0.0378,0.0033,316
1000,CYCLE,4,8,0.0456,0.0022,232
1000,CYCLE,4,9,0.0411,0.0022,651
1000,CYCLE,4,10,0.0333,0.0033,261
1000,CYCLE,4,11,0.0433,0.0044,161
1000,CYCLE,4,12,0.0400,0.0089,44
1000,CYCLE,4,13,0.0478,0.0033,371
1000,CYCLE,4,14,0.0311,0.0000,None
1000,CYCLE,4,15,0.0367,0.0044,291
1000,CYCLE,4,16,0.0300,0.0044,99
1000,CYCLE,4,17,0.0356,0.0033,340
1000,CYCLE,4,18,0.0344,0.0022,112
1000,CYCLE,4,19,0.0378,0.0011,544
1000,CYCLE,5,0,0.0000,0.0000,None
1000,CYCLE,5,1,0.0000,0.0000,None
1000,CYCLE,5,2,0.0000,0.0000,None
1000,CYCLE,5,3,0.0011,0.0000,None
1000,CYCLE,5,4,0.0011,0.0000,None
1000,CYCLE,5,5,0.0000,0.0000,None
1000,CYCLE,5,6,0.0000,0.0000,None
1000,CYCLE,5,7,0.0000,0.0000,None
1000,CYCLE,5,8,0.0000,0.0000,None
1000,CYCLE,5,9,0.0000,0.0000,None
1000,CYCLE,5,10,0.0000,0.0000,None
1000,CYCLE,5,11,0.0011,0.0000,None
1000,CYCLE,5,12,0.0011,0.0000,None
1000,CYCLE,5,13,0.0011,0.0000,None
1000,CYCLE,5,14,0.0000,0.0000,None
1000,CYCLE,5,15,0.0000,0.0000,None
1000,CYCLE,5,16,0.0022,0.0000,None
1000,CYCLE,5,17,0.0000,0.0000,None
1000,CYCLE,5,18,0.0000,0.0000,None
1000,CYCLE,5,19,0.0000,0.0000,None
