vendor,optimizer,opt_level,query_graph_type,density,gateset,num_relations,sample_index,depth
Rigetti,Qiskit,2,STAR,0.5,Any_gates,6,15,195
Rigetti,Qiskit,2,STAR,0.5,Any_gates,6,16,196
Rigetti,Qiskit,2,STAR,0.5,Any_gates,6,17,194
Rigetti,Qiskit,2,STAR,0.5,Any_gates,6,18,183
Rigetti,Qiskit,2,STAR,0.5,Any_gates,6,19,186
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,0,221
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,1,224
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,2,228
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,3,225
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,4,223
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,5,220
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,6,225
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,7,230
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,8,229
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,9,220
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,10,217
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,11,219
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,12,221
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,13,217
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,14,223
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,15,228
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,16,225
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,17,226
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,18,224
Rigetti,Qiskit,2,STAR,0.5,Any_gates,7,19,218
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,0,657
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,1,321
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,2,669
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,3,705
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,4,639
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,5,660
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,6,714
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,7,705
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,8,693
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,9,642
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,10,699
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,11,603
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,12,639
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,13,648
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,14,711
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,15,669
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,16,678
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,17,624
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,18,339
Rigetti,Qiskit,2,STAR,0.5,Native_gates,4,19,648
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,0,840
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,1,846
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,2,840
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,3,870
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,4,840
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,5,849
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,6,897
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,7,817
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,8,828
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,9,858
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,10,834
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,11,819
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,12,903
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,13,850
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,14,835
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,15,801
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,16,813
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,17,783
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,18,804
Rigetti,Qiskit,2,STAR,0.5,Native_gates,5,19,828
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,0,1029
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,1,999
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,2,444
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,3,471
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,4,951
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,5,1014
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,6,990
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,7,1005
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,8,1080
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,9,1023
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,10,978
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,11,1035
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,12,1002
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,13,975
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,14,1083
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,15,1035
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,16,999
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,17,1035
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,18,429
Rigetti,Qiskit,2,STAR,0.5,Native_gates,6,19,945
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,0,1158
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,1,1171
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,2,1191
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,3,1218
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,4,1182
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,5,1143
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,6,1164
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,7,1195
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,8,1245
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,9,1164
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,10,1140
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,11,1140
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,12,1152
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,13,1134
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,14,1155
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,15,1206
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,16,1167
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,17,1185
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,18,519
Rigetti,Qiskit,2,STAR,0.5,Native_gates,7,19,1170
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,0,125
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,1,105
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,2,105
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,3,108
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,4,102
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,5,105
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,6,105
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,7,105
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,8,105
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,9,111
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,10,105
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,11,102
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,12,105
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,13,108
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,14,124
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,15,108
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,16,108
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,17,120
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,18,108
Rigetti,Qiskit,2,STAR,0.75,Any_gates,4,19,102
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,0,129
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,1,126
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,2,123
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,3,162
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,4,149
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,5,126
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,6,129
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,7,129
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,8,123
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,9,129
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,10,129
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,11,126
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,12,162
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,13,149
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,14,152
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,15,123
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,16,142
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,17,120
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,18,149
Rigetti,Qiskit,2,STAR,0.75,Any_gates,5,19,155
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,0,153
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,1,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,2,144
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,3,153
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,4,184
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,5,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,6,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,7,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,8,153
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,9,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,10,147
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,11,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,12,153
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,13,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,14,156
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,15,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,16,187
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,17,150
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,18,141
Rigetti,Qiskit,2,STAR,0.75,Any_gates,6,19,144
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,0,168
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,1,171
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,2,174
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,3,221
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,4,209
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,5,171
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,6,214
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,7,174
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,8,174
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,9,214
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,10,168
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,11,168
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,12,171
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,13,205
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,14,171
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,15,174
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,16,171
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,17,171
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,18,171
Rigetti,Qiskit,2,STAR,0.75,Any_gates,7,19,168
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,0,321
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,1,321
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,2,576
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,3,339
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,4,312
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,5,330
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,6,321
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,7,321
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,8,321
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,9,348
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,10,330
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,11,312
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,12,330
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,13,339
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,14,330
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,15,339
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,16,339
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,17,312
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,18,339
Rigetti,Qiskit,2,STAR,0.75,Native_gates,4,19,312
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,0,393
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,1,387
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,2,375
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,3,762
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,4,729
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,5,387
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,6,765
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,7,393
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,8,378
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,9,756
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,10,393
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,11,387
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,12,405
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,13,648
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,14,726
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,15,720
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,16,366
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,17,702
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,18,378
Rigetti,Qiskit,2,STAR,0.75,Native_gates,5,19,786
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,0,465
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,1,456
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,2,444
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,3,471
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,4,879
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,5,456
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,6,456
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,7,456
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,8,471
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,9,456
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,10,447
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,11,879
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,12,471
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,13,456
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,14,489
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,15,456
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,16,885
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,17,456
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,18,429
Rigetti,Qiskit,2,STAR,0.75,Native_gates,6,19,444
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,0,510
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,1,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,2,528
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,3,537
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,4,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,5,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,6,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,7,1077
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,8,537
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,9,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,10,510
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,11,510
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,12,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,13,510
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,14,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,15,537
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,16,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,17,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,18,519
Rigetti,Qiskit,2,STAR,0.75,Native_gates,7,19,510
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,0,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,1,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,2,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,3,108
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,4,102
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,5,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,6,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,7,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,8,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,9,111
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,10,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,11,102
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,12,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,13,108
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,14,105
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,15,108
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,16,108
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,17,102
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,18,108
Rigetti,Qiskit,2,STAR,1.0,Any_gates,4,19,102
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,0,129
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,1,126
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,2,123
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,3,132
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,4,123
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,5,126
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,6,129
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,7,129
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,8,123
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,9,129
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,10,129
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,11,126
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,12,132
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,13,123
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,14,123
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,15,123
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,16,120
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,17,120
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,18,123
Rigetti,Qiskit,2,STAR,1.0,Any_gates,5,19,126
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,0,153
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,1,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,2,144
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,3,153
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,4,147
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,5,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,6,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,7,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,8,153
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,9,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,10,147
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,11,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,12,153
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,13,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,14,156
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,15,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,16,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,17,150
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,18,141
Rigetti,Qiskit,2,STAR,1.0,Any_gates,6,19,144
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,0,168
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,1,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,2,174
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,3,174
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,4,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,5,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,6,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,7,174
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,8,174
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,9,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,10,168
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,11,168
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,12,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,13,168
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,14,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,15,174
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,16,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,17,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,18,171
Rigetti,Qiskit,2,STAR,1.0,Any_gates,7,19,168
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,0,321
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,1,321
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,2,321
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,3,339
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,4,312
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,5,330
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,6,321
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,7,321
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,8,321
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,9,348
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,10,330
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,11,312
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,12,330
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,13,339
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,14,330
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,15,339
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,16,339
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,17,312
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,18,339
Rigetti,Qiskit,2,STAR,1.0,Native_gates,4,19,312
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,0,393
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,1,387
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,2,375
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,3,414
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,4,375
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,5,387
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,6,405
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,7,393
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,8,378
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,9,405
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,10,393
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,11,387
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,12,405
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,13,375
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,14,378
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,15,378
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,16,366
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,17,366
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,18,378
Rigetti,Qiskit,2,STAR,1.0,Native_gates,5,19,387
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,0,465
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,1,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,2,444
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,3,471
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,4,447
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,5,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,6,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,7,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,8,471
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,9,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,10,447
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,11,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,12,471
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,13,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,14,489
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,15,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,16,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,17,456
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,18,429
Rigetti,Qiskit,2,STAR,1.0,Native_gates,6,19,444
Rigetti,Qiskit,2,STAR,1.0,Native_gates,7,0,510
Rigetti,Qiskit,2,STAR,1.0,Native_gates,7,1,519
Rigetti,Qiskit,2,STAR,1.0,Native_gates,7,2,528
Rigetti,Qiskit,2,STAR,1.0,Native_gates,7,3,537
